,Date,High,Low,Open,Close,Volume,Adj Close,H-L,O-C,5MA,10MA,20MA,7SD,EMA8,EMA21,EMA34,EMA55,RSI_14,Sentiment
19,2021-08-27,715.0,702.0999755859375,705.0,701.1599731445312,13833800,711.9199829101562,12.9000244140625,-6.91998291015625,707.8139892578125,693.3669921875,702.4359924316407,15.635138780290188,702.4658926010603,701.0739197849267,701.3614681114818,701.6883735936138,53.87521497289017,0.2972288220189512
20,2021-08-30,731.0,712.72998046875,714.719970703125,711.9199829101562,18604200,730.9099731445312,18.27001953125,-16.19000244140625,712.735986328125,697.8409912109375,703.4979919433594,15.083968296856382,708.8192309700481,704.2100792976485,703.7417819390258,703.6424769084202,60.488888360339025,0.2703374880246627
21,2021-08-31,740.3900146484375,726.4400024414062,733.0,730.9099731445312,20855400,735.719970703125,13.95001220703125,-2.719970703125,718.181982421875,704.8419860839844,704.7969909667969,13.012286814011704,714.8210018733795,707.4757948915068,706.2588879924098,705.7227431492817,61.976090343809766,0.37299646055087066
22,2021-09-01,741.989990234375,731.27001953125,734.0800170898438,735.719970703125,13204300,734.0900268554688,10.719970703125,-0.010009765625,722.7599853515625,709.3519897460938,705.9554931640625,14.07582333925423,719.1162712139777,710.1994424684704,708.4033104542607,707.5103131498038,61.13631630399689,0.25651481623450917
23,2021-09-02,740.969970703125,730.5399780273438,734.5,734.0900268554688,12777300,732.3900146484375,10.42999267578125,2.1099853515625,729.0059936523437,715.243994140625,706.8434936523438,13.98009232113798,722.073093606059,712.4447203964014,710.2154381888936,709.0364476039211,60.21979695890532,0.20371710509061813
24,2021-09-03,734.0,724.2000122070312,732.25,732.3900146484375,15246100,733.5700073242188,9.79998779296875,-1.32000732421875,733.3359985351562,720.5749938964843,708.5669952392578,13.519914213150646,724.6327448752053,714.5604768830366,711.9479246741274,710.5037481091641,60.66063761547429,0.36118026975203643
25,2021-09-07,760.2000122070312,739.260009765625,740.0,733.5700073242188,20039800,752.9199829101562,20.94000244140625,-12.91998291015625,737.7380004882813,725.2369934082031,710.5249938964844,11.935841117900726,730.9279442369955,718.3671012447268,714.9363895022217,712.9808904319573,67.09942303922227,0.3682970251621945
26,2021-09-08,764.4500122070312,740.77001953125,761.5800170898438,752.9199829101562,18793000,753.8699951171875,23.67999267578125,7.71002197265625,741.3680053710938,729.7749938964844,712.718994140625,9.902380316477917,736.0319455647519,721.8611554125577,717.7320111389542,715.3158744605047,67.3816974052265,0.3429797400409977
27,2021-09-09,762.0999755859375,751.6300048828125,753.4099731445312,753.8699951171875,14077700,754.8599853515625,10.469970703125,-1.45001220703125,745.5219970703125,734.1409912109375,715.0709930419922,10.718163513276192,740.2196350970386,725.0845715125649,720.3594561127197,717.5267591967674,67.69276454198429,0.3781243128469214
28,2021-09-10,762.6099853515625,734.52001953125,759.5999755859375,754.8599853515625,15184200,736.27001953125,28.0899658203125,23.3299560546875,746.297998046875,737.6519958496094,715.7719940185547,10.662140085600829,739.3413423366347,726.1698454506119,721.4702689175513,718.5539383906955,56.74864908649681,0.3793464318299905
29,2021-09-13,744.780029296875,708.8499755859375,740.2100219726562,736.27001953125,22952500,743.0,35.9300537109375,-2.78997802734375,748.1839965820312,740.7599975585938,717.0634948730469,9.992264401835888,740.1548098928978,727.7928728529525,722.9545788958922,719.8685521138881,59.313202887328835,0.4757104495333301
30,2021-09-14,754.469970703125,736.4000244140625,742.5700073242188,743.0,18524900,744.489990234375,18.0699462890625,-1.91998291015625,746.497998046875,742.1179992675782,719.9794952392579,8.635940049656115,741.1185818639773,729.39422073341,724.4219660786806,721.1691065354601,59.88038586271128,0.3286443973346701
31,2021-09-15,756.8599853515625,738.3599853515625,745.0,744.489990234375,15357700,755.8300170898438,18.5,-10.83001708984375,746.8900024414063,744.12900390625,724.4854949951172,7.505795003972277,744.3888415550468,731.9169579390478,726.5387831158089,722.969171250555,63.99430903808559,0.32988577421222415
32,2021-09-16,758.9099731445312,747.6099853515625,752.8300170898438,755.8300170898438,13923400,756.989990234375,11.29998779296875,-4.15997314453125,747.3160034179688,746.4190002441406,727.8854949951171,8.022631016767434,747.1897975278875,734.298882474694,728.5702796687863,724.707794507898,64.39648017607529,0.3923369793464308
33,2021-09-17,761.0399780273438,750.0,757.1500244140625,756.989990234375,28204200,759.489990234375,11.03997802734375,-2.3399658203125,751.9599975585937,749.1289978027344,732.1864959716797,8.79656610183242,749.9237056362803,736.6822751592895,730.6134775293347,726.4583853905964,65.29617223473723,0.5040396426646214
34,2021-09-20,742.0,718.6199951171875,734.5599975585938,759.489990234375,24757700,730.1699829101562,23.3800048828125,4.3900146484375,749.393994140625,748.7889953613281,734.6819946289063,11.205376920628748,745.5333250502647,736.068404556592,730.584430687206,726.6424994368475,49.49826174122159,0.2432827101173726
35,2021-09-21,744.739990234375,730.4400024414062,734.7899780273438,730.1699829101562,16330700,739.3800048828125,14.29998779296875,-4.59002685546875,748.3719970703125,747.4349975585938,736.3359954833984,10.780889071562529,744.1657595977643,736.379523578277,731.1557282651752,727.2656876847946,53.3188866812861,0.3762974335091575
36,2021-09-22,753.6699829101562,739.1199951171875,743.530029296875,739.3800048828125,15126300,751.9400024414062,14.54998779296875,-8.40997314453125,747.593994140625,747.2419982910156,738.50849609375,10.750639034483665,745.8935272943523,737.8369737702706,732.4952642676045,728.457149158963,57.98684479231826,0.48352553257170844
37,2021-09-23,758.2000122070312,747.9199829101562,755.0,751.9400024414062,11947500,753.6400146484375,10.280029296875,1.3599853515625,746.9239990234375,747.1200012207031,740.6304962158204,10.76258906888104,747.6150915124807,739.313077275176,733.8481477483941,729.6580678545057,58.590423214140394,0.4057821133065709
38,2021-09-24,774.7999877929688,744.5599975585938,745.8900146484375,753.6400146484375,21373000,774.3900146484375,30.239990234375,-28.5,749.90400390625,750.9320007324219,744.2919982910156,14.260951664662317,753.5654039695536,742.5813225732023,736.4244776989968,731.7660020945395,65.16814824374119,0.435327223688364
39,2021-09-27,799.0,769.3099975585938,773.1199951171875,774.3900146484375,28070700,791.3599853515625,29.69000244140625,-18.239990234375,762.1420043945312,755.7679992675781,748.2639984130859,20.640414439340752,761.9645616225533,747.1159384746852,739.8932699910575,734.5426108403572,69.44310580699829,0.16347977824302184
40,2021-09-28,795.6400146484375,766.1799926757812,787.2000122070312,791.3599853515625,25381400,777.5599975585938,29.46002197265625,9.6400146484375,769.7780029296875,759.075,750.5964996337891,22.056571785470265,765.4303301645715,749.9403114068692,742.2574743057061,736.5253136945274,62.70357251558563,0.3084788333186332
41,2021-09-29,793.5,770.6799926757812,779.7999877929688,777.5599975585938,20942900,781.3099975585938,22.82000732421875,-1.510009765625,775.652001953125,761.622998046875,752.8760009765625,18.852142171622848,768.9592370954153,752.8451440896038,744.6949527780488,738.568273900891,63.733585170333896,0.1497654429153551
42,2021-09-30,789.1300048828125,775.0,781.0,781.3099975585938,17956000,775.47998046875,14.1300048828125,5.52001953125,780.0199951171875,763.4719970703125,754.9454986572266,14.429775130865982,770.4083205468412,754.9375916328089,746.6063344670072,740.235577984346,60.91691204394374,0.32813811789759817
43,2021-10-01,780.780029296875,763.5900268554688,778.4000244140625,775.47998046875,17031400,775.219970703125,17.19000244140625,3.1800537109375,780.185986328125,765.0449951171875,757.0869964599609,11.31870441442334,771.4775929922415,756.8096964589033,748.3741565567092,741.8010226859822,60.78788236084861,0.42910456737842073
44,2021-10-04,806.969970703125,776.1199951171875,796.5,775.219970703125,30483300,781.530029296875,30.8499755859375,14.969970703125,778.2199951171875,770.1809997558594,759.4849975585937,5.9497007301307425,773.7114951147746,759.0882595341058,750.4131491851691,743.5628602861444,62.84472311130371,0.2708739284758589
45,2021-10-05,797.3099975585938,774.2000122070312,784.7999877929688,781.530029296875,18432600,780.5900268554688,23.1099853515625,4.2099609375,778.8260009765625,774.302001953125,760.8684997558594,5.497854623290006,775.2400722999325,761.0676526670147,752.2608963365664,745.1908282904354,62.32028999329951,-0.037879403864574286
