Date,High,Low,Open,Close,Volume,Adj Close,H-L,O-C,5MA,10MA,20MA,7SD,EMA8,EMA21,EMA34,EMA55,RSI_14
2021-03-18,285.19000244140625,278.2799987792969,279.8699951171875,284.010009765625,18728300,278.6199951171875,6.910003662109375,1.25,276.81199951171874,270.81699829101564,265.4749984741211,6.586901225793664,274.2882418385423,269.08992767839374,267.7842878555505,267.0756482070601,57.86699167489283
2021-03-19,292.79998779296875,281.20001220703125,281.2200012207031,278.6199951171875,38930500,290.1099853515625,11.5999755859375,-8.889984130859375,281.15399780273435,273.3999969482422,266.90249786376955,7.204065754586696,277.8041893313808,271.01202532449804,269.11554817912804,268.0325761395705,64.20442475893103
2021-03-22,299.7099914550781,286.75,290.45001220703125,290.1099853515625,28273100,293.5400085449219,12.959991455078125,-3.089996337890625,285.11199951171875,277.222998046875,268.56299896240233,8.842862233644503,281.3010415187144,273.07091398207274,270.5683438142103,269.08610392422077,65.85552498808173
2021-03-23,298.0,289.80999755859375,293.1499938964844,293.5400085449219,23000900,290.6300048828125,8.19000244140625,2.519989013671875,287.3820007324219,279.7119995117188,269.80149993896487,7.394237108963649,283.3741460900286,274.674907777405,271.7588512283795,269.97098172301395,63.1924085075823
2021-03-24,291.7200012207031,281.1600036621094,291.0,290.6300048828125,18675000,282.1400146484375,10.55999755859375,8.8599853515625,287.00800170898435,281.4360015869141,270.69300079345703,5.940524381099809,283.09989449378014,275.3565334905195,272.37354248600695,270.4681390808063,56.06854527898078
2021-03-25,288.05999755859375,277.75,280.9800109863281,282.1400146484375,24505600,278.739990234375,10.30999755859375,2.240020751953125,287.03200073242186,281.9220001220703,271.89550018310547,6.037113156268081,282.131026427801,275.66534768466283,272.74973523750293,270.80435165539495,53.4689151290656
2021-03-26,284.5,277.7699890136719,278.29998779296875,278.739990234375,17629200,283.0199890136719,6.730010986328125,-4.720001220703125,285.61400146484374,283.3839996337891,273.1654998779297,6.086459625589751,282.32857374090946,276.33637566281686,273.35542418962996,271.29842461572196,56.220657700320835
2021-03-29,293.17999267578125,284.70001220703125,285.7699890136719,283.0199890136719,21718800,290.82000732421875,8.47998046875,-5.050018310546875,285.07000122070315,285.09100036621095,274.4610000610352,5.596141802733782,284.21555951510317,277.6574080777182,274.3835155471318,272.08427504394945,60.77348344093336
2021-03-30,292.4700012207031,286.70001220703125,289.8299865722656,290.82000732421875,17474500,288.0,5.769989013671875,1.829986572265625,284.54400024414065,285.96300048828124,275.91100006103517,5.455773762966845,285.0565464744416,278.6004593755177,275.18370025081276,272.7220736254954,58.408505016200266
2021-03-31,296.5,288.6099853515625,289.989990234375,288.0,19498200,294.5299987792969,7.8900146484375,-4.540008544921875,287.0219970703125,287.01499938964844,277.8669998168945,5.67125472568978,287.1617584577728,280.0525406662989,276.3187602966362,273.59220015347296,62.08760677772843
2021-04-01,302.3999938964844,296.6000061035156,298.3999938964844,294.5299987792969,17616000,298.6600036621094,5.79998779296875,-0.260009765625,291.00599975585936,289.0190002441406,279.9179992675781,7.1776918875743805,289.71692439861016,281.7483125639252,277.62753617617847,274.5882257438102,64.24203585609906
2021-04-05,310.7699890136719,300.67999267578125,300.8900146484375,298.6600036621094,28237000,308.9100036621094,10.089996337890625,-8.019989013671875,296.1840026855469,290.8990020751953,282.1494995117188,10.085605984281466,293.9820535650837,284.2231086738116,279.4574673182026,275.94648311525816,68.95694605227357
2021-04-06,311.3500061035156,305.25,308.8399963378906,308.9100036621094,17335200,306.260009765625,6.100006103515625,2.579986572265625,299.2720031738281,292.17100219726564,284.69700012207034,9.487032170978296,296.71048849585986,286.2305570547042,281.02321591399533,277.14150439874214,66.51505498181342
2021-04-07,314.25,305.5,306.3399963378906,306.260009765625,22855200,313.0899963378906,8.75,-6.75,304.2900024414063,294.41700134277346,287.0645004272461,9.573420191041851,300.35037935522206,288.6768594254225,282.894104818423,278.55343245803897,69.51173666871425
2021-04-08,315.8800048828125,310.04998779296875,314.8500061035156,313.0899963378906,20894100,313.0199890136719,5.83001708984375,1.83001708984375,307.9880004882813,297.5049987792969,289.47050018310546,9.687034300804475,303.1658483052584,290.89360720194315,284.649647183554,279.9023503747075,69.44313595082791
2021-04-09,314.739990234375,310.3299865722656,311.3999938964844,313.0199890136719,15988600,312.4599914550781,4.410003662109375,-1.05999755859375,310.747998046875,300.8769989013672,291.3994995117188,7.436171346904948,305.2312135278567,292.85719607443053,286.26842445817,281.1722126636238,68.85773878332287
2021-04-12,312.1499938964844,307.92999267578125,311.04998779296875,312.4599914550781,10881900,311.5400085449219,4.220001220703125,-0.490020751953125,311.2739990234375,303.7290008544922,293.55650024414064,5.253832043649142,306.63316801737585,294.558002542085,287.73786146377665,282.35278015118905,67.84587270986039
2021-04-13,314.42999267578125,309.32000732421875,312.2099914550781,311.5400085449219,14036900,309.760009765625,5.1099853515625,2.449981689453125,311.9739990234375,305.6230010986328,295.35700073242185,2.539553676865269,307.328021755123,295.9417553458244,289.017074353426,283.41489600753687,65.830199709143
2021-04-14,308.0299987792969,301.95001220703125,307.29998779296875,309.760009765625,17421400,302.82000732421875,6.079986572265625,4.47998046875,309.9200012207031,307.10500183105466,296.534001159668,3.9270751635393,306.3262407526327,296.5677715979849,289.818096339809,284.16462644338344,58.52902804486338
2021-04-15,310.1400146484375,304.1000061035156,306.3399963378906,302.82000732421875,14558300,307.82000732421875,6.040008544921875,-1.480010986328125,308.8800048828125,308.4340026855469,297.72450103759763,3.728643518444138,306.6581888842509,297.5917737057561,290.86186768353616,285.0759068562052,61.81494004429723
2021-04-16,308.95001220703125,304.6099853515625,308.1700134277344,307.82000732421875,13059200,306.17999267578125,4.34002685546875,1.990020751953125,307.62400512695314,309.1860015869141,299.10250091552734,3.7113971913073263,306.5519230590014,298.37326434511726,291.74928614374153,285.8866260573881,60.13195806257399
2021-04-19,307.70001220703125,300.55999755859375,305.010009765625,306.17999267578125,14553500,302.239990234375,7.1400146484375,2.77001953125,305.7640014648438,308.5190002441406,299.709001159668,4.029703408864719,305.593715756609,298.7250891565488,292.3565600929257,286.51315275341324,56.174990681229374
2021-04-20,305.1000061035156,297.2099914550781,301.989990234375,302.239990234375,16796400,302.6499938964844,7.8900146484375,-0.660003662109375,304.3419982910156,308.1579986572266,300.1645004272461,3.730527855827264,304.9395553389837,299.08217943280385,292.9519716944061,287.12978236424215,56.49581265990662
2021-04-21,301.9800109863281,297.3900146484375,301.95001220703125,302.6499938964844,14863500,301.4700012207031,4.589996337890625,0.480010986328125,304.0719970703125,306.9959991455078,300.7065002441406,3.208055794898502,304.16854330879,299.29940940654905,293.44434198187975,287.6763929130885,55.24240898430121
2021-04-22,302.9200134277344,296.0400085449219,301.3299865722656,301.4700012207031,16375400,296.5199890136719,6.8800048828125,4.80999755859375,301.81199340820314,305.3459991455078,301.42549896240234,3.6094169376381613,302.4688645698389,299.0465705369092,293.622007216494,288.0126788926562,50.209993282262666
2021-04-23,302.5899963378906,297.1499938964844,298.760009765625,296.5199890136719,17536800,301.1300048828125,5.44000244140625,-2.3699951171875,300.8019958496094,304.21300048828124,302.54499969482424,3.6650622699290927,302.1713401940316,299.23608560674035,294.0554381586076,288.51032704601204,54.37826948192292
2021-04-26,305.79998779296875,301.55999755859375,303.3399963378906,301.1300048828125,16172600,303.0400085449219,4.239990234375,0.29998779296875,300.9619995117188,303.3630004882813,303.5460006713867,2.8872608196604475,302.36437760580105,299.5820825848504,294.5738065520263,289.06033428355687,56.0210357029306
2021-04-27,305.3399963378906,301.1099853515625,304.2799987792969,303.0400085449219,15309300,303.57000732421875,4.230010986328125,0.709991455078125,301.1460021972656,302.74400024414064,304.1835006713867,2.361598219838318,302.63229532150206,299.9447982701854,295.0925593314381,289.60841136620417,56.48923001246096
2021-04-28,310.9200134277344,305.3699951171875,307.3599853515625,303.57000732421875,33907200,307.1000061035156,5.550018310546875,0.259979248046875,302.2720031738281,303.1720001220703,305.1385009765625,3.1815742115564296,303.62511994116005,300.595560521327,295.784590885103,290.2677676635561,59.576003426568505
2021-04-29,331.80999755859375,321.6099853515625,330.1199951171875,307.1000061035156,56526800,329.510009765625,10.20001220703125,0.6099853515625,308.87000732421876,305.34100036621095,306.8875015258789,10.821959305151692,309.3773176863864,303.22520777211315,297.7273525916911,291.7441027407813,72.77882809783843
2021-04-30,329.82000732421875,324.5,326.1400146484375,329.510009765625,26332400,325.0799865722656,5.32000732421875,1.060028076171875,313.6600036621094,307.2309997558594,308.20850067138673,12.677322515351893,312.8667996640725,305.2127348325233,299.3022800730144,292.99584750373776,68.04744426019123
2021-05-03,328.54998779296875,321.8399963378906,326.1700134277344,325.0799865722656,18719500,322.5799865722656,6.709991455078125,3.59002685546875,317.5679992675781,309.26499938964844,308.89199981689455,12.069036229773614,315.0252856451366,306.79210252019277,300.6419949438628,294.1046813258698,65.46110697345128
2021-05-04,322.19000244140625,313.1199951171875,320.0199890136719,322.5799865722656,24032600,318.3599853515625,9.07000732421875,1.660003662109375,320.5259948730469,310.83599853515625,309.4969985961914,10.911920283886605,315.7663300247337,307.8440471028412,301.66130972748635,295.01218374351356,61.230539010245046
2021-05-05,321.05999755859375,314.489990234375,318.19000244140625,318.3599853515625,15577600,315.0199890136719,6.57000732421875,3.170013427734375,322.1099914550781,312.1909973144531,309.59349822998047,9.454834081169766,315.6004764666518,308.4965852771318,302.4295362774558,295.7594970432864,58.03374937520445
2021-05-06,320.239990234375,313.2699890136719,314.5199890136719,315.0199890136719,19012200,320.0199890136719,6.970001220703125,-5.5,320.2119873046875,314.54099731445314,309.9434982299805,7.257498315014811,316.58259036630335,309.54442993740963,303.4407533607299,296.66417204486845,61.2917987617353
2021-05-07,322.94000244140625,318.75,322.3800048828125,320.0199890136719,15916700,319.0799865722656,4.19000244140625,3.300018310546875,319.0119873046875,316.33599548339845,310.27449798583984,4.794733788112525,317.1375673010996,310.41149619006086,304.339492246966,297.4987438391935,60.34331410005532
2021-05-10,314.5799865722656,304.8299865722656,314.3500061035156,319.0799865722656,24239200,305.9700012207031,9.75,8.3800048828125,315.689990234375,316.6289947509766,309.9959976196289,6.192447185152944,314.6558859494208,310.0076403064205,304.4331622524318,297.8136627113844,48.96300799475625
2021-05-11,306.8399963378906,299.69000244140625,300.75,305.9700012207031,18920100,306.5299987792969,7.149993896484375,-5.779998779296875,313.32399291992186,316.92499389648435,309.8344970703125,6.619897962150855,312.85013324467735,309.6914315608906,304.553585208541,298.1372197604592,49.401970073325465
2021-05-12,304.9599914550781,298.19000244140625,301.1300048828125,306.5299987792969,24645500,302.54998779296875,6.769989013671875,-1.41998291015625,310.8299926757812,316.46999206542966,309.82099609375,7.278056568904117,310.56121203291895,309.0420982952473,304.43855016842195,298.3007950136786,46.35069735064608
2021-05-13,308.8599853515625,302.7699890136719,306.0799865722656,302.54998779296875,18079200,305.260009765625,6.089996337890625,0.819976806640625,307.87799682617185,314.0449920654297,309.6929962158203,7.205265486405836,309.38316708452425,308.69821857442776,304.4857008576591,298.55841464612286,48.675236883717666
2021-05-14,316.8500061035156,309.0799865722656,309.5400085449219,305.260009765625,19245700,315.94000244140625,7.77001953125,-6.399993896484375,307.25,313.13099365234376,310.1809967041016,7.306310761678975,310.84024160837885,309.3566556719587,305.14299440202115,299.2010167215622,56.64731710921109
2021-05-17,315.67999267578125,311.5799865722656,313.54998779296875,315.94000244140625,15401300,315.4599914550781,4.100006103515625,-1.910003662109375,309.147998046875,312.418994140625,310.84199676513674,6.502616493923417,311.86685268547956,309.91157571703513,305.734882148444,299.8013614573578,56.224613369073445
2021-05-18,316.5,309.80999755859375,315.5899963378906,315.4599914550781,14522400,309.9599914550781,6.69000244140625,5.6300048828125,309.83399658203126,311.57899475097656,311.2074966430664,5.187099119336464,311.44310574537224,309.915977662212,305.97722225104536,300.1760045090853,51.48409310850209
2021-05-19,314.6600036621094,303.57000732421875,304.19000244140625,309.9599914550781,19106200,313.5899963378906,11.089996337890625,-9.399993896484375,312.0419982910156,311.4359954833984,311.8134963989258,5.290303852625672,311.92019254372553,310.25001484926906,306.4137755125757,300.6701273359178,54.22716115292865
2021-05-20,319.25,313.1600036621094,313.5799865722656,313.5899963378906,17320200,318.6099853515625,6.089996337890625,-5.029998779296875,314.7119934082031,311.2949951171875,312.9179962158203,5.938838741331768,313.40681316772776,311.0100855790664,307.11302390204185,301.33022597534745,57.78207856103369
2021-05-21,319.92999267578125,315.80999755859375,319.2900085449219,318.6099853515625,13600900,316.2300109863281,4.1199951171875,3.05999755859375,314.7699951171875,311.00999755859374,313.6729965209961,4.541550308553849,314.03419046076266,311.48466592275133,307.6356309305423,301.8778729659174,55.57823572981519
2021-05-24,325.95001220703125,318.0299987792969,318.2099914550781,316.2300109863281,16445400,324.6300048828125,7.920013427734375,-6.420013427734375,316.6039978027344,312.87599792480466,314.75249633789065,4.529354735523019,316.3888158879217,312.6797921350105,308.60961339052017,302.7132661010019,61.2026906592493
2021-05-25,329.17999267578125,324.79998779296875,327.0799865722656,324.6300048828125,16437000,327.7900085449219,4.3800048828125,-0.71002197265625,320.1700012207031,315.0019989013672,315.96349639892577,6.242826215821421,318.92241425617476,314.0535478598428,309.7086952533527,303.6330898322777,63.09570892151541
2021-05-26,329.8299865722656,325.82000732421875,328.3500061035156,327.7900085449219,9686900,327.6600036621094,4.009979248046875,0.69000244140625,322.9840026855469,317.51300048828125,316.99149627685546,7.053336055993675,320.8641007908453,315.29057999288733,310.7371835035263,304.51355489349805,62.95960458915291
2021-05-27,333.7799987792969,326.760009765625,328.0,327.6600036621094,20477700,332.75,7.019989013671875,-4.75,325.8120056152344,320.2619995117187,317.1534957885742,7.024038757730509,323.50541172623247,316.87789518747064,311.998179021375,305.5473159340919,66.04765505357432
2021-05-28,332.8699951171875,328.3299865722656,331.0,332.75,12037400,328.7300109863281,4.540008544921875,2.269989013671875,328.3120056152344,321.54100036621094,317.3359970092773,5.865678850304931,324.6664337840382,317.95541900636556,312.95651957796065,306.3952944583313,61.67439077679127
2021-06-01,331.4200134277344,326.6400146484375,330.1499938964844,328.7300109863281,11765900,329.1300048828125,4.779998779296875,1.019989013671875,329.2120056152344,322.9080017089844,317.6634979248047,5.206463712407479,325.6583384726591,318.97134080217694,313.8827562264069,307.22616885770117,61.9444009107766
2021-06-02,331.8699951171875,327.1199951171875,330.3800048828125,329.1300048828125,11654300,329.1499938964844,4.75,1.230010986328125,329.4840026855469,324.827001953125,318.20299835205077,2.418843742301365,326.4342619001785,319.89671459678203,314.7569829967878,308.026741964339,61.95882430958039
2021-06-03,327.3800048828125,323.4800109863281,325.7799987792969,329.1499938964844,12610800,326.0400085449219,3.899993896484375,-0.260009765625,329.1600036621094,326.07200317382814,318.7539993286133,2.0719768212079224,326.3466500434546,320.4552187419371,315.4029906023657,308.68398962853286,58.259139101824175
2021-06-04,332.4599914550781,325.17999267578125,325.8999938964844,326.0400085449219,13289400,330.3500061035156,7.279998779296875,-4.45001220703125,328.6800048828125,327.2460052490234,319.27050018310547,2.100028353621253,327.23628472347,321.3547783632359,316.2586834895462,309.4739044192782,61.67461695128605
2021-06-07,337.69000244140625,328.92999267578125,329.4800109863281,330.3500061035156,20136700,336.5799865722656,8.760009765625,-7.0999755859375,330.25,329.2810028076172,320.14550018310547,3.383546593280644,329.3126629120946,322.73893505750465,317.4219230167638,310.46142180966046,66.00476250474084
2021-06-08,338.29998779296875,332.239990234375,336.70001220703125,336.5799865722656,14580500,333.67999267578125,6.05999755859375,3.02001953125,331.1599975585938,330.1860015869141,321.5309997558594,3.5076397331202687,330.2831806373595,323.7336072701511,318.3524808360628,311.30670470675915,62.466745215614765
2021-06-09,336.79998779296875,330.0,335.739990234375,333.67999267578125,13727900,330.25,6.79998779296875,5.489990234375,331.3799987792969,330.4320007324219,322.71699981689454,3.424210826393733,330.2758071623907,324.32602318338144,319.0333913715586,311.99586786731857,58.47437283224332
2021-06-10,333.94000244140625,328.54998779296875,330.7900085449219,330.25,13240200,332.4599914550781,5.3900146484375,-1.66998291015625,332.66399536132815,330.91199951171876,324.2125,3.3944438965817154,330.761181449655,325.06549365201886,319.80174524347876,312.73986372180366,60.237711075970964
2021-06-11,332.8299865722656,328.92999267578125,332.5799865722656,332.4599914550781,13587900,331.260009765625,3.899993896484375,1.319976806640625,332.84599609375,330.76300048828125,325.5125,3.271906840138935,330.8720321865373,325.6286445015185,320.45740399498334,313.4127522480938,58.77820976698239
2021-06-14,336.82000732421875,329.80999755859375,331.8999938964844,331.260009765625,12250800,336.7699890136719,7.010009765625,-4.8699951171875,332.8839965820313,331.56699829101564,326.55399932861326,2.750095646728844,332.1826892592345,326.64151529286664,321.390760731383,314.2608612058455,63.18861244338343
2021-06-15,339.9200134277344,335.0299987792969,336.989990234375,336.7699890136719,15795200,336.75,4.8900146484375,0.239990234375,333.497998046875,332.32899780273436,327.6184997558594,2.7666711823652808,333.19764720162726,327.5604860085075,322.26950478089236,315.0769628083184,63.16221056656764
2021-06-16,337.54998779296875,328.7200012207031,336.70001220703125,336.75,17232200,331.0799865722656,8.829986572265625,5.620025634765625,333.66399536132815,332.5219970703125,328.67449951171875,2.6796340117816406,332.7270559506579,327.88044616345036,322.7735413000765,315.6573583434745,56.01293967296152
2021-06-17,337.9800109863281,330.1499938964844,330.489990234375,331.0799865722656,17794100,336.510009765625,7.83001708984375,-6.02001953125,334.4739990234375,333.5689971923828,329.8205001831055,2.9660740335494937,333.5677123539841,328.664964334902,323.5593355196224,316.4132210974711,60.61106639290341
2021-06-18,336.1499938964844,329.0,334.5299987792969,336.510009765625,23039500,329.6600036621094,7.149993896484375,4.8699951171875,334.15399780273435,333.4999969482422,330.3730010986328,3.0826580390435447,332.6993326446785,328.7554237542596,323.9083023627145,316.8931317929649,53.07385664315792
2021-06-21,332.9200134277344,327.6499938964844,331.0899963378906,329.6600036621094,11337500,332.2900085449219,5.27001953125,-1.20001220703125,333.25800170898435,333.0709991455078,331.1760009765625,3.092855508555104,332.6083717336214,329.0767538381857,324.38771973359576,317.45065044758724,55.36867711495828
2021-06-22,339.9200134277344,332.6000061035156,332.69000244140625,332.2900085449219,15345300,339.0299987792969,7.32000732421875,-6.339996337890625,333.71400146484376,333.6059997558594,331.89600067138673,3.5292295900239496,334.0353999659939,329.9816050235043,325.22518352080084,318.231648456006,60.6760368879708
2021-06-23,343.4200134277344,338.20001220703125,339.3500061035156,339.0299987792969,14817800,340.5899963378906,5.220001220703125,-1.239990234375,335.6160034179687,334.63999938964844,332.53600006103517,4.16211880352177,335.4919769375266,330.9460146364411,326.1039268214131,319.04045364079326,61.808071465812205
